"year","season","team","bans","ban_order","num_bans","ban_percentage","total_bans"
"2016","Spring","blueBans","Leblanc",1,"18","1.68","1071"
"2016","Spring","blueBans","Elise",1,"15","1.40","1071"
"2016","Spring","blueBans","Braum",1,"14","1.31","1071"
"2016","Spring","blueBans","KogMaw",1,"13","1.21","1071"
"2016","Spring","blueBans","Viktor",1,"12","1.12","1071"
"2016","Spring","blueBans","Varus",1,"12","1.12","1071"
"2016","Spring","blueBans","Morgana",1,"11","1.03","1071"
"2016","Spring","blueBans","RekSai",1,"11","1.03","1071"
"2016","Spring","blueBans","Malphite",1,"10","0.93","1071"
"2016","Spring","blueBans","Gragas",1,"9","0.84","1071"
"2016","Spring","blueBans","Soraka",1,"9","0.84","1071"
"2016","Spring","blueBans","Yasuo",1,"9","0.84","1071"
"2016","Spring","blueBans","Shen",1,"8","0.75","1071"
"2016","Spring","blueBans","Kassadin",1,"8","0.75","1071"
"2016","Spring","blueBans","Sivir",1,"8","0.75","1071"
"2016","Spring","blueBans","Ezreal",1,"7","0.65","1071"
"2016","Spring","blueBans","Thresh",1,"6","0.56","1071"
"2016","Spring","blueBans","Rammus",1,"6","0.56","1071"
"2016","Spring","blueBans","Fizz",1,"6","0.56","1071"
"2016","Spring","blueBans","Lux",1,"5","0.47","1071"
"2016","Spring","blueBans","Syndra",1,"5","0.47","1071"
"2016","Spring","blueBans","Nautilus",1,"5","0.47","1071"
"2016","Spring","blueBans","Jhin",1,"5","0.47","1071"
"2016","Spring","blueBans","Jayce",1,"4","0.37","1071"
"2016","Spring","blueBans","Maokai",1,"4","0.37","1071"
"2016","Spring","blueBans","Anivia",1,"4","0.37","1071"
"2016","Spring","blueBans","Ekko",1,"3","0.28","1071"
"2016","Spring","blueBans","Diana",1,"3","0.28","1071"
"2016","Spring","blueBans","Twitch",1,"3","0.28","1071"
"2016","Spring","blueBans","Caitlyn",1,"3","0.28","1071"
"2016","Spring","blueBans","MissFortune",1,"3","0.28","1071"
"2016","Spring","blueBans","Rumble",1,"3","0.28","1071"
"2016","Spring","blueBans","Orianna",1,"2","0.19","1071"
"2016","Spring","blueBans","Udyr",1,"2","0.19","1071"
"2016","Spring","blueBans","Karthus",1,"2","0.19","1071"
"2016","Spring","blueBans","Ahri",1,"2","0.19","1071"
"2016","Spring","blueBans","Zac",1,"2","0.19","1071"
"2016","Spring","blueBans","Olaf",1,"2","0.19","1071"
"2016","Spring","blueBans","JarvanIV",1,"2","0.19","1071"
"2016","Spring","blueBans","Evelynn",1,"1","0.09","1071"
"2016","Spring","blueBans","AurelionSol",1,"1","0.09","1071"
"2016","Spring","blueBans","Tristana",1,"1","0.09","1071"
"2016","Spring","blueBans","DrMundo",1,"1","0.09","1071"
"2016","Spring","blueBans","Vayne",1,"1","0.09","1071"
"2016","Spring","blueBans","Rengar",1,"1","0.09","1071"
"2016","Spring","blueBans","Janna",1,"1","0.09","1071"
"2016","Spring","blueBans","Hecarim",1,"1","0.09","1071"
"2016","Spring","blueBans","Lulu",2,"76","7.10","1070"
"2016","Spring","blueBans","Gangplank",2,"63","5.89","1070"
"2016","Spring","blueBans","Alistar",2,"59","5.51","1070"
"2016","Spring","blueBans","Poppy",2,"58","5.42","1070"
"2016","Spring","blueBans","Kalista",2,"50","4.67","1070"
"2016","Spring","blueBans","Corki",2,"50","4.67","1070"
"2016","Spring","blueBans","Lissandra",2,"47","4.39","1070"
"2016","Spring","blueBans","Fiora",2,"46","4.30","1070"
"2016","Spring","blueBans","Nidalee",2,"46","4.30","1070"
"2016","Spring","blueBans","Kindred",2,"39","3.64","1070"
"2016","Spring","blueBans","Graves",2,"37","3.46","1070"
"2016","Spring","blueBans","Ryze",2,"31","2.90","1070"
"2016","Spring","blueBans","TahmKench",2,"30","2.80","1070"
"2016","Spring","blueBans","Leblanc",2,"30","2.80","1070"
"2016","Spring","blueBans","Zed",2,"28","2.62","1070"
"2016","Spring","blueBans","Braum",2,"27","2.52","1070"
"2016","Spring","blueBans","Elise",2,"24","2.24","1070"
"2016","Spring","blueBans","TwistedFate",2,"23","2.15","1070"
"2016","Spring","blueBans","Quinn",2,"23","2.15","1070"
"2016","Spring","blueBans","Trundle",2,"19","1.78","1070"
"2016","Spring","blueBans","Azir",2,"18","1.68","1070"
"2016","Spring","blueBans","Zilean",2,"16","1.50","1070"
"2016","Spring","blueBans","Varus",2,"16","1.50","1070"
"2016","Spring","blueBans","Gragas",2,"15","1.40","1070"
"2016","Spring","blueBans","KogMaw",2,"15","1.40","1070"
"2016","Spring","blueBans","Bard",2,"14","1.31","1070"
"2016","Spring","blueBans","Nautilus",2,"12","1.12","1070"
"2016","Spring","blueBans","Malphite",2,"11","1.03","1070"
"2016","Spring","blueBans","RekSai",2,"10","0.93","1070"
"2016","Spring","blueBans","Viktor",2,"10","0.93","1070"
"2016","Spring","blueBans","Ekko",2,"10","0.93","1070"
"2016","Spring","blueBans","Thresh",2,"9","0.84","1070"
"2016","Spring","blueBans","Sivir",2,"9","0.84","1070"
"2016","Spring","blueBans","Rammus",2,"7","0.65","1070"
"2016","Spring","blueBans","Ahri",2,"7","0.65","1070"
"2016","Spring","blueBans","Jhin",2,"6","0.56","1070"
"2016","Spring","blueBans","Ezreal",2,"5","0.47","1070"
"2016","Spring","blueBans","Yasuo",2,"5","0.47","1070"
"2016","Spring","blueBans","Rumble",2,"5","0.47","1070"
"2016","Spring","blueBans","Morgana",2,"5","0.47","1070"
"2016","Spring","blueBans","LeeSin",2,"5","0.47","1070"
"2016","Spring","blueBans","Lucian",2,"5","0.47","1070"
"2016","Spring","blueBans","Shen",2,"4","0.37","1070"
"2016","Spring","blueBans","Soraka",2,"4","0.37","1070"
"2016","Spring","blueBans","Kassadin",2,"4","0.37","1070"
"2016","Spring","blueBans","Karma",2,"4","0.37","1070"
"2016","Spring","blueBans","DrMundo",2,"4","0.37","1070"
"2016","Spring","blueBans","Maokai",2,"3","0.28","1070"
"2016","Spring","blueBans","Fizz",2,"2","0.19","1070"
"2016","Spring","blueBans","Janna",2,"2","0.19","1070"
"2016","Spring","blueBans","Kayle",2,"2","0.19","1070"
"2016","Spring","blueBans","Lux",2,"2","0.19","1070"
"2016","Spring","blueBans","Orianna",2,"2","0.19","1070"
"2016","Spring","blueBans","Ashe",2,"2","0.19","1070"
"2016","Spring","blueBans","Zac",2,"2","0.19","1070"
"2016","Spring","blueBans","Syndra",2,"1","0.09","1070"
"2016","Spring","blueBans","Olaf",2,"1","0.09","1070"
"2016","Spring","blueBans","MissFortune",2,"1","0.09","1070"
"2016","Spring","blueBans","Jayce",2,"1","0.09","1070"
"2016","Spring","blueBans","Jax",2,"1","0.09","1070"
"2016","Spring","blueBans","Udyr",2,"1","0.09","1070"
"2016","Spring","blueBans","Hecarim",2,"1","0.09","1070"
"2016","Spring","blueBans","Gnar",2,"1","0.09","1070"
"2016","Spring","blueBans","Diana",2,"1","0.09","1070"
"2016","Spring","blueBans","Caitlyn",2,"1","0.09","1070"
"2016","Spring","blueBans","Sion",2,"1","0.09","1070"
"2016","Spring","blueBans","Rengar",2,"1","0.09","1070"
"2016","Spring","blueBans","Lulu",3,"96","9.07","1059"
"2016","Spring","blueBans","Gangplank",3,"85","8.03","1059"
"2016","Spring","blueBans","Kalista",3,"84","7.93","1059"
"2016","Spring","blueBans","Ryze",3,"67","6.33","1059"
"2016","Spring","blueBans","Corki",3,"64","6.04","1059"
"2016","Spring","blueBans","Alistar",3,"52","4.91","1059"
"2016","Spring","blueBans","Lissandra",3,"44","4.15","1059"
"2016","Spring","blueBans","Poppy",3,"42","3.97","1059"
"2016","Spring","blueBans","Gragas",3,"34","3.21","1059"
"2016","Spring","blueBans","Trundle",3,"33","3.12","1059"
"2016","Spring","blueBans","TahmKench",3,"32","3.02","1059"
"2016","Spring","blueBans","Nidalee",3,"30","2.83","1059"
"2016","Spring","blueBans","Fiora",3,"27","2.55","1059"
"2016","Spring","blueBans","Azir",3,"26","2.46","1059"
"2016","Spring","blueBans","Graves",3,"26","2.46","1059"
"2016","Spring","blueBans","Kindred",3,"25","2.36","1059"
"2016","Spring","blueBans","Elise",3,"21","1.98","1059"
"2016","Spring","blueBans","KogMaw",3,"21","1.98","1059"
"2016","Spring","blueBans","Leblanc",3,"20","1.89","1059"
"2016","Spring","blueBans","Zed",3,"20","1.89","1059"
"2016","Spring","blueBans","Quinn",3,"17","1.61","1059"
"2016","Spring","blueBans","Maokai",3,"16","1.51","1059"
"2016","Spring","blueBans","Braum",3,"13","1.23","1059"
"2016","Spring","blueBans","TwistedFate",3,"11","1.04","1059"
"2016","Spring","blueBans","Ekko",3,"11","1.04","1059"
"2016","Spring","blueBans","Sivir",3,"10","0.94","1059"
"2016","Spring","blueBans","Lucian",3,"10","0.94","1059"
"2016","Spring","blueBans","Zilean",3,"9","0.85","1059"
"2016","Spring","blueBans","RekSai",3,"9","0.85","1059"
"2016","Spring","blueBans","Malphite",3,"8","0.76","1059"
"2016","Spring","blueBans","Nautilus",3,"8","0.76","1059"
"2016","Spring","blueBans","Shen",3,"7","0.66","1059"
"2016","Spring","blueBans","LeeSin",3,"6","0.57","1059"
"2016","Spring","blueBans","Lux",3,"6","0.57","1059"
"2016","Spring","blueBans","Bard",3,"6","0.57","1059"
"2016","Spring","blueBans","Ahri",3,"5","0.47","1059"
"2016","Spring","blueBans","DrMundo",3,"5","0.47","1059"
"2016","Spring","blueBans","Ezreal",3,"5","0.47","1059"
"2016","Spring","blueBans","Morgana",3,"5","0.47","1059"
"2016","Spring","blueBans","Thresh",3,"5","0.47","1059"
"2016","Spring","blueBans","Varus",3,"5","0.47","1059"
"2016","Spring","blueBans","Viktor",3,"5","0.47","1059"
"2016","Spring","blueBans","Kassadin",3,"4","0.38","1059"
"2016","Spring","blueBans","MissFortune",3,"4","0.38","1059"
"2016","Spring","blueBans","Soraka",3,"3","0.28","1059"
"2016","Spring","blueBans","Rammus",3,"2","0.19","1059"
"2016","Spring","blueBans","Jhin",3,"2","0.19","1059"
"2016","Spring","blueBans","Tristana",3,"2","0.19","1059"
"2016","Spring","blueBans","Fizz",3,"2","0.19","1059"
"2016","Spring","blueBans","Warwick",3,"1","0.09","1059"
"2016","Spring","blueBans","Orianna",3,"1","0.09","1059"
"2016","Spring","blueBans","Rumble",3,"1","0.09","1059"
"2016","Spring","blueBans","Draven",3,"1","0.09","1059"
"2016","Spring","blueBans","Caitlyn",3,"1","0.09","1059"
"2016","Spring","blueBans","Anivia",3,"1","0.09","1059"
"2016","Spring","blueBans","Pantheon",3,"1","0.09","1059"
"2016","Spring","blueBans","Kayle",3,"1","0.09","1059"
"2016","Spring","blueBans","Janna",3,"1","0.09","1059"
"2016","Spring","redBans","Nidalee",1,"122","11.41","1069"
"2016","Spring","redBans","Gangplank",1,"110","10.29","1069"
"2016","Spring","redBans","Lulu",1,"73","6.83","1069"
"2016","Spring","redBans","Kalista",1,"68","6.36","1069"
"2016","Spring","redBans","Ryze",1,"53","4.96","1069"
"2016","Spring","redBans","Poppy",1,"51","4.77","1069"
"2016","Spring","redBans","Alistar",1,"44","4.12","1069"
"2016","Spring","redBans","Fiora",1,"38","3.55","1069"
"2016","Spring","redBans","Corki",1,"37","3.46","1069"
"2016","Spring","redBans","Zed",1,"26","2.43","1069"
"2016","Spring","redBans","TahmKench",1,"26","2.43","1069"
"2016","Spring","redBans","Lissandra",1,"26","2.43","1069"
"2016","Spring","redBans","KogMaw",1,"25","2.34","1069"
"2016","Spring","redBans","Graves",1,"24","2.25","1069"
"2016","Spring","redBans","Azir",1,"22","2.06","1069"
"2016","Spring","redBans","Quinn",1,"21","1.96","1069"
"2016","Spring","redBans","Zilean",1,"21","1.96","1069"
"2016","Spring","redBans","Kindred",1,"19","1.78","1069"
"2016","Spring","redBans","LeeSin",1,"15","1.40","1069"
"2016","Spring","redBans","TwistedFate",1,"15","1.40","1069"
"2016","Spring","redBans","Bard",1,"14","1.31","1069"
"2016","Spring","redBans","Leblanc",1,"13","1.22","1069"
"2016","Spring","redBans","Trundle",1,"12","1.12","1069"
"2016","Spring","redBans","Thresh",1,"11","1.03","1069"
"2016","Spring","redBans","RekSai",1,"10","0.94","1069"
"2016","Spring","redBans","Soraka",1,"10","0.94","1069"
"2016","Spring","redBans","Gragas",1,"10","0.94","1069"
"2016","Spring","redBans","Lucian",1,"8","0.75","1069"
"2016","Spring","redBans","Viktor",1,"8","0.75","1069"
"2016","Spring","redBans","Elise",1,"8","0.75","1069"
"2016","Spring","redBans","Braum",1,"7","0.65","1069"
"2016","Spring","redBans","Fizz",1,"7","0.65","1069"
"2016","Spring","redBans","Sivir",1,"7","0.65","1069"
"2016","Spring","redBans","Caitlyn",1,"7","0.65","1069"
"2016","Spring","redBans","Nautilus",1,"6","0.56","1069"
"2016","Spring","redBans","Rammus",1,"6","0.56","1069"
"2016","Spring","redBans","Twitch",1,"6","0.56","1069"
"2016","Spring","redBans","Anivia",1,"6","0.56","1069"
"2016","Spring","redBans","Jhin",1,"5","0.47","1069"
"2016","Spring","redBans","Ekko",1,"5","0.47","1069"
"2016","Spring","redBans","Varus",1,"5","0.47","1069"
"2016","Spring","redBans","Morgana",1,"4","0.37","1069"
"2016","Spring","redBans","Syndra",1,"4","0.37","1069"
"2016","Spring","redBans","Yasuo",1,"4","0.37","1069"
"2016","Spring","redBans","Ahri",1,"4","0.37","1069"
"2016","Spring","redBans","Malphite",1,"4","0.37","1069"
"2016","Spring","redBans","Shen",1,"3","0.28","1069"
"2016","Spring","redBans","AurelionSol",1,"3","0.28","1069"
"2016","Spring","redBans","Maokai",1,"3","0.28","1069"
"2016","Spring","redBans","Evelynn",1,"3","0.28","1069"
"2016","Spring","redBans","Kassadin",1,"3","0.28","1069"
"2016","Spring","redBans","MissFortune",1,"3","0.28","1069"
"2016","Spring","redBans","Kayle",1,"2","0.19","1069"
"2016","Spring","redBans","Karthus",1,"2","0.19","1069"
"2016","Spring","redBans","Rumble",1,"2","0.19","1069"
"2016","Spring","redBans","Olaf",1,"2","0.19","1069"
"2016","Spring","redBans","Diana",1,"2","0.19","1069"
"2016","Spring","redBans","Udyr",1,"2","0.19","1069"
"2016","Spring","redBans","Ezreal",1,"2","0.19","1069"
"2016","Spring","redBans","Lux",1,"2","0.19","1069"
"2016","Spring","redBans","Cassiopeia",1,"1","0.09","1069"
"2016","Spring","redBans","Rengar",1,"1","0.09","1069"
"2016","Spring","redBans","Hecarim",1,"1","0.09","1069"
"2016","Spring","redBans","Akali",1,"1","0.09","1069"
"2016","Spring","redBans","DrMundo",1,"1","0.09","1069"
"2016","Spring","redBans","Zac",1,"1","0.09","1069"
"2016","Spring","redBans","JarvanIV",1,"1","0.09","1069"
"2016","Spring","redBans","Darius",1,"1","0.09","1069"
"2016","Spring","redBans","Gangplank",2,"104","9.73","1069"
"2016","Spring","redBans","Lulu",2,"92","8.61","1069"
"2016","Spring","redBans","Nidalee",2,"89","8.33","1069"
"2016","Spring","redBans","Kalista",2,"87","8.14","1069"
"2016","Spring","redBans","Poppy",2,"65","6.08","1069"
"2016","Spring","redBans","Alistar",2,"55","5.14","1069"
"2016","Spring","redBans","Corki",2,"53","4.96","1069"
"2016","Spring","redBans","Ryze",2,"49","4.58","1069"
"2016","Spring","redBans","KogMaw",2,"41","3.84","1069"
"2016","Spring","redBans","TahmKench",2,"35","3.27","1069"
"2016","Spring","redBans","Fiora",2,"32","2.99","1069"
"2016","Spring","redBans","Graves",2,"28","2.62","1069"
"2016","Spring","redBans","Lissandra",2,"27","2.53","1069"
"2016","Spring","redBans","Kindred",2,"26","2.43","1069"
"2016","Spring","redBans","Gragas",2,"20","1.87","1069"
"2016","Spring","redBans","TwistedFate",2,"20","1.87","1069"
"2016","Spring","redBans","Quinn",2,"19","1.78","1069"
"2016","Spring","redBans","Azir",2,"18","1.68","1069"
"2016","Spring","redBans","Elise",2,"16","1.50","1069"
"2016","Spring","redBans","Zilean",2,"15","1.40","1069"
"2016","Spring","redBans","Leblanc",2,"15","1.40","1069"
"2016","Spring","redBans","Trundle",2,"15","1.40","1069"
"2016","Spring","redBans","Bard",2,"14","1.31","1069"
"2016","Spring","redBans","Braum",2,"13","1.22","1069"
"2016","Spring","redBans","Sivir",2,"11","1.03","1069"
"2016","Spring","redBans","Ekko",2,"10","0.94","1069"
"2016","Spring","redBans","Zed",2,"9","0.84","1069"
"2016","Spring","redBans","Lucian",2,"8","0.75","1069"
"2016","Spring","redBans","Varus",2,"7","0.65","1069"
"2016","Spring","redBans","Shen",2,"6","0.56","1069"
"2016","Spring","redBans","Maokai",2,"6","0.56","1069"
"2016","Spring","redBans","RekSai",2,"5","0.47","1069"
"2016","Spring","redBans","Thresh",2,"5","0.47","1069"
"2016","Spring","redBans","Morgana",2,"5","0.47","1069"
"2016","Spring","redBans","Soraka",2,"5","0.47","1069"
"2016","Spring","redBans","Kassadin",2,"4","0.37","1069"
"2016","Spring","redBans","Ezreal",2,"4","0.37","1069"
"2016","Spring","redBans","DrMundo",2,"4","0.37","1069"
"2016","Spring","redBans","Lux",2,"3","0.28","1069"
"2016","Spring","redBans","Evelynn",2,"2","0.19","1069"
"2016","Spring","redBans","Nautilus",2,"2","0.19","1069"
"2016","Spring","redBans","MissFortune",2,"2","0.19","1069"
"2016","Spring","redBans","Malphite",2,"2","0.19","1069"
"2016","Spring","redBans","Syndra",2,"2","0.19","1069"
"2016","Spring","redBans","Rammus",2,"2","0.19","1069"
"2016","Spring","redBans","LeeSin",2,"2","0.19","1069"
"2016","Spring","redBans","Janna",2,"2","0.19","1069"
"2016","Spring","redBans","Viktor",2,"2","0.19","1069"
"2016","Spring","redBans","Yasuo",2,"2","0.19","1069"
"2016","Spring","redBans","Jhin",2,"2","0.19","1069"
"2016","Spring","redBans","Twitch",2,"1","0.09","1069"
"2016","Spring","redBans","Udyr",2,"1","0.09","1069"
"2016","Spring","redBans","Diana",2,"1","0.09","1069"
"2016","Spring","redBans","Fizz",2,"1","0.09","1069"
"2016","Spring","redBans","Tristana",2,"1","0.09","1069"
"2016","Spring","redBans","Ahri",2,"1","0.09","1069"
"2016","Spring","redBans","Karma",2,"1","0.09","1069"
"2016","Spring","redBans","Lulu",3,"96","9.13","1051"
"2016","Spring","redBans","Kalista",3,"81","7.71","1051"
"2016","Spring","redBans","Gangplank",3,"77","7.33","1051"
"2016","Spring","redBans","Ryze",3,"70","6.66","1051"
"2016","Spring","redBans","Nidalee",3,"59","5.61","1051"
"2016","Spring","redBans","Corki",3,"57","5.42","1051"
"2016","Spring","redBans","Poppy",3,"51","4.85","1051"
"2016","Spring","redBans","Alistar",3,"46","4.38","1051"
"2016","Spring","redBans","Graves",3,"43","4.09","1051"
"2016","Spring","redBans","Kindred",3,"31","2.95","1051"
"2016","Spring","redBans","KogMaw",3,"30","2.85","1051"
"2016","Spring","redBans","Lissandra",3,"28","2.66","1051"
"2016","Spring","redBans","Fiora",3,"28","2.66","1051"
"2016","Spring","redBans","Trundle",3,"24","2.28","1051"
"2016","Spring","redBans","TahmKench",3,"24","2.28","1051"
"2016","Spring","redBans","Gragas",3,"22","2.09","1051"
"2016","Spring","redBans","Zed",3,"21","2.00","1051"
"2016","Spring","redBans","Thresh",3,"18","1.71","1051"
"2016","Spring","redBans","Azir",3,"14","1.33","1051"
"2016","Spring","redBans","Elise",3,"13","1.24","1051"
"2016","Spring","redBans","Leblanc",3,"13","1.24","1051"
"2016","Spring","redBans","Quinn",3,"13","1.24","1051"
"2016","Spring","redBans","LeeSin",3,"13","1.24","1051"
"2016","Spring","redBans","Bard",3,"12","1.14","1051"
"2016","Spring","redBans","Sivir",3,"12","1.14","1051"
"2016","Spring","redBans","TwistedFate",3,"11","1.05","1051"
"2016","Spring","redBans","Viktor",3,"11","1.05","1051"
"2016","Spring","redBans","Lucian",3,"10","0.95","1051"
"2016","Spring","redBans","Morgana",3,"9","0.86","1051"
"2016","Spring","redBans","Ekko",3,"8","0.76","1051"
"2016","Spring","redBans","Malphite",3,"8","0.76","1051"
"2016","Spring","redBans","Braum",3,"8","0.76","1051"
"2016","Spring","redBans","Nautilus",3,"7","0.67","1051"
"2016","Spring","redBans","Maokai",3,"6","0.57","1051"
"2016","Spring","redBans","Varus",3,"6","0.57","1051"
"2016","Spring","redBans","Zilean",3,"4","0.38","1051"
"2016","Spring","redBans","DrMundo",3,"4","0.38","1051"
"2016","Spring","redBans","Fizz",3,"4","0.38","1051"
"2016","Spring","redBans","Janna",3,"4","0.38","1051"
"2016","Spring","redBans","RekSai",3,"4","0.38","1051"
"2016","Spring","redBans","Shen",3,"4","0.38","1051"
"2016","Spring","redBans","Ahri",3,"4","0.38","1051"
"2016","Spring","redBans","Olaf",3,"3","0.29","1051"
"2016","Spring","redBans","Kassadin",3,"3","0.29","1051"
"2016","Spring","redBans","Rammus",3,"3","0.29","1051"
"2016","Spring","redBans","Jhin",3,"3","0.29","1051"
"2016","Spring","redBans","Ezreal",3,"3","0.29","1051"
"2016","Spring","redBans","Tristana",3,"3","0.29","1051"
"2016","Spring","redBans","Lux",3,"3","0.29","1051"
"2016","Spring","redBans","Karma",3,"2","0.19","1051"
"2016","Spring","redBans","Soraka",3,"2","0.19","1051"
"2016","Spring","redBans","Hecarim",3,"2","0.19","1051"
"2016","Spring","redBans","MissFortune",3,"2","0.19","1051"
"2016","Spring","redBans","Rengar",3,"2","0.19","1051"
"2016","Spring","redBans","Rumble",3,"2","0.19","1051"
"2016","Spring","redBans","MasterYi",3,"1","0.10","1051"
"2016","Spring","redBans","Evelynn",3,"1","0.10","1051"
"2016","Spring","redBans","Diana",3,"1","0.10","1051"
"2016","Spring","redBans","Udyr",3,"1","0.10","1051"
"2016","Spring","redBans","Kayle",3,"1","0.10","1051"
"2016","Spring","redBans","Akali",3,"1","0.10","1051"
"2016","Spring","redBans","Anivia",3,"1","0.10","1051"
"2016","Spring","redBans","Caitlyn",3,"1","0.10","1051"
"2016","Spring","redBans","Velkoz",3,"1","0.10","1051"
"2016","Spring","redBans","Yasuo",3,"1","0.10","1051"
"2016","Summer","blueBans","Nidalee",1,"105","7.40","1418"
"2016","Summer","blueBans","Azir",1,"85","5.99","1418"
"2016","Summer","blueBans","Vladimir",1,"63","4.44","1418"
"2016","Summer","blueBans","Trundle",1,"60","4.23","1418"
"2016","Summer","blueBans","Sivir",1,"51","3.60","1418"
"2016","Summer","blueBans","Bard",1,"48","3.39","1418"
"2016","Summer","blueBans","Shen",1,"48","3.39","1418"
"2016","Summer","blueBans","TwistedFate",1,"41","2.89","1418"
"2016","Summer","blueBans","Ryze",1,"39","2.75","1418"
"2016","Summer","blueBans","Caitlyn",1,"36","2.54","1418"
"2016","Summer","blueBans","Elise",1,"33","2.33","1418"
"2016","Summer","blueBans","Karma",1,"33","2.33","1418"
"2016","Summer","blueBans","Braum",1,"32","2.26","1418"
"2016","Summer","blueBans","Leblanc",1,"31","2.19","1418"
"2016","Summer","blueBans","Taliyah",1,"31","2.19","1418"
"2016","Summer","blueBans","Malzahar",1,"30","2.12","1418"
"2016","Summer","blueBans","Gangplank",1,"30","2.12","1418"
"2016","Summer","blueBans","Jhin",1,"30","2.12","1418"
"2016","Summer","blueBans","Kindred",1,"28","1.97","1418"
"2016","Summer","blueBans","Kassadin",1,"25","1.76","1418"
"2016","Summer","blueBans","Swain",1,"24","1.69","1418"
"2016","Summer","blueBans","Viktor",1,"23","1.62","1418"
"2016","Summer","blueBans","RekSai",1,"22","1.55","1418"
"2016","Summer","blueBans","Zilean",1,"19","1.34","1418"
"2016","Summer","blueBans","TahmKench",1,"19","1.34","1418"
"2016","Summer","blueBans","Lucian",1,"19","1.34","1418"
"2016","Summer","blueBans","Anivia",1,"19","1.34","1418"
"2016","Summer","blueBans","Irelia",1,"18","1.27","1418"
"2016","Summer","blueBans","Twitch",1,"18","1.27","1418"
"2016","Summer","blueBans","Olaf",1,"18","1.27","1418"
"2016","Summer","blueBans","Ashe",1,"18","1.27","1418"
"2016","Summer","blueBans","Varus",1,"17","1.20","1418"
"2016","Summer","blueBans","Hecarim",1,"17","1.20","1418"
"2016","Summer","blueBans","Fizz",1,"16","1.13","1418"
"2016","Summer","blueBans","Rumble",1,"16","1.13","1418"
"2016","Summer","blueBans","Lissandra",1,"16","1.13","1418"
"2016","Summer","blueBans","AurelionSol",1,"15","1.06","1418"
"2016","Summer","blueBans","Jax",1,"15","1.06","1418"
"2016","Summer","blueBans","Gnar",1,"15","1.06","1418"
"2016","Summer","blueBans","Ekko",1,"14","0.99","1418"
"2016","Summer","blueBans","Syndra",1,"13","0.92","1418"
"2016","Summer","blueBans","Alistar",1,"11","0.78","1418"
"2016","Summer","blueBans","Soraka",1,"11","0.78","1418"
"2016","Summer","blueBans","Fiora",1,"11","0.78","1418"
"2016","Summer","blueBans","Thresh",1,"10","0.71","1418"
"2016","Summer","blueBans","Gragas",1,"10","0.71","1418"
"2016","Summer","blueBans","Kalista",1,"10","0.71","1418"
"2016","Summer","blueBans","Cassiopeia",1,"10","0.71","1418"
"2016","Summer","blueBans","Illaoi",1,"10","0.71","1418"
"2016","Summer","blueBans","LeeSin",1,"8","0.56","1418"
"2016","Summer","blueBans","Zyra",1,"7","0.49","1418"
"2016","Summer","blueBans","Maokai",1,"7","0.49","1418"
"2016","Summer","blueBans","Poppy",1,"7","0.49","1418"
"2016","Summer","blueBans","Zed",1,"7","0.49","1418"
"2016","Summer","blueBans","Brand",1,"6","0.42","1418"
"2016","Summer","blueBans","Rengar",1,"5","0.35","1418"
"2016","Summer","blueBans","Graves",1,"4","0.28","1418"
"2016","Summer","blueBans","Ezreal",1,"4","0.28","1418"
"2016","Summer","blueBans","Jayce",1,"4","0.28","1418"
"2016","Summer","blueBans","Draven",1,"3","0.21","1418"
"2016","Summer","blueBans","Taric",1,"3","0.21","1418"
"2016","Summer","blueBans","Veigar",1,"3","0.21","1418"
"2016","Summer","blueBans","JarvanIV",1,"3","0.21","1418"
"2016","Summer","blueBans","Morgana",1,"2","0.14","1418"
"2016","Summer","blueBans","KogMaw",1,"2","0.14","1418"
"2016","Summer","blueBans","Sion",1,"2","0.14","1418"
"2016","Summer","blueBans","Ivern",1,"2","0.14","1418"
"2016","Summer","blueBans","Skarner",1,"1","0.07","1418"
"2016","Summer","blueBans","MissFortune",1,"1","0.07","1418"
"2016","Summer","blueBans","Nami",1,"1","0.07","1418"
"2016","Summer","blueBans","Kennen",1,"1","0.07","1418"
"2016","Summer","blueBans","Diana",1,"1","0.07","1418"
"2016","Summer","blueBans","Zac",1,"1","0.07","1418"
"2016","Summer","blueBans","Trundle",2,"74","5.22","1417"
"2016","Summer","blueBans","Nidalee",2,"71","5.01","1417"
"2016","Summer","blueBans","Vladimir",2,"67","4.73","1417"
"2016","Summer","blueBans","Ryze",2,"66","4.66","1417"
"2016","Summer","blueBans","Azir",2,"61","4.30","1417"
"2016","Summer","blueBans","Shen",2,"60","4.23","1417"
"2016","Summer","blueBans","Karma",2,"57","4.02","1417"
"2016","Summer","blueBans","RekSai",2,"48","3.39","1417"
"2016","Summer","blueBans","Bard",2,"47","3.32","1417"
"2016","Summer","blueBans","Sivir",2,"45","3.18","1417"
"2016","Summer","blueBans","Kindred",2,"42","2.96","1417"
"2016","Summer","blueBans","Irelia",2,"40","2.82","1417"
"2016","Summer","blueBans","Varus",2,"35","2.47","1417"
"2016","Summer","blueBans","Leblanc",2,"31","2.19","1417"
"2016","Summer","blueBans","Elise",2,"29","2.05","1417"
"2016","Summer","blueBans","Viktor",2,"29","2.05","1417"
"2016","Summer","blueBans","Malzahar",2,"26","1.83","1417"
"2016","Summer","blueBans","Hecarim",2,"26","1.83","1417"
"2016","Summer","blueBans","Gangplank",2,"25","1.76","1417"
"2016","Summer","blueBans","Taliyah",2,"25","1.76","1417"
